,title,plot,genre
0809504,The Accidental Husband,"When talk radio host Emma Lloyd advises one of her listeners to break up with her boyfriend, the jilted ex sets about getting his revenge.::Anonymous",romantic-comedy
1282140,Easy A,A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.::IMDb editor,romantic-comedy
0120888,The Wedding Singer,"Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other.",romantic-comedy
9358406,Lit Girl,,romantic-comedy
5708190,Will Butler: Anna,"Emma Stone stars in the music video for ""Anna"" by Will Butler.",
0093779,The Princess Bride,"While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.::Movie Guy",
0117038,Michael,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.::Anonymous,
0078074,Perfect Gentlemen,"Women whose husbands are incarcerated decide to band together to rob a hotel safe, posing as male robbers.::Carol Hill",
1530509,The Human Centipede II (Full Sequence),"Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.::IMDb Editors",
0416675,Dark Matter,"Based on actual events, a Chinese university student responds violently when his chances for a Nobel Prize are dashed by school politics.::Anonymous",
0120185,Spice World,World famous pop group the Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans.::Daniel Jos. Leary,
0132502,The Secret Laughter of Women,"A beautiful young single mother feels the pressure from the ex-pat Nigerian community to get married. Her precocious son has met his hero, a cynical English comic book writer and decides he is a match for his mum. The fall for each other but their love is tested by resistance from the community.::Anonymous",romantic-comedy
11012456,A Misdirected Ode,"In the backdrop of a church cabaret night, a young man meets the girl of his dreams and tries desperately to get her attention. No matter the cost.",romantic-comedy
0128853,You've Got Mail,Two business rivals who despise each other in real life unwittingly fall in love over the Internet.::Tom Risor <risor@pioneerplanet.infi.net>,romantic-comedy
0426371,The Suite Life of Zack & Cody,Comedy about identical twins living at the Tipton Hotel with their single mother who is a lounge singer at the hotel.::stardustx1004,
2241982,Sleeping Dogs,An Asian-American cop named Wei Shen goes undercover in Hong Kong to infiltrate a Triad organization.::Anonymous,
0253474,The Pianist,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.::Kenneth Chisholm,
0169547,American Beauty,A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.::ahmetkozan,
2191701,Grown Ups 2,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.::Sony Pictures Entertainment",
0118589,Glitter,"A young singer dates a disc jockey who helps her get into the music business, but their relationship become complicated as she ascends to super stardom.::Matt",
0132666,The Wonderful World of Disney,Experience the magic and adventure from Walt Disney world of color.,
1201167,Funny People,"When seasoned comedian George Simmons learns of his terminal, inoperable health condition, his desire to form a genuine friendship causes him to take a relatively green performer under his wing as his opening act.::Anonymous",
0373450,Where the Truth Lies,"Karen O'Connor, a young journalist known for her celebrity profiles, is consumed with discovering the truth behind a long-buried incident that affected the lives and careers of showbiz team Vince Collins and Lanny Morris.::Anonymous",
2120120,Pixels,"When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games.::Sony Pictures Entertainment",
0040242,Command Decision,Army generals struggle with the decision to prioritize bombing the German factories producing new jet fighters over the extremely high casualties the mission will cost.::Gabe Taverney (duke1029@aol.com),
0101698,Defending Your Life,"In an afterlife way station resembling a block of hotels, the lives of the recently-deceased are examined in a court-like setting.::Anonymous",
0078339,"Suddenly, Love","A young woman from a suburban neighborhood and a wealthy law professor fall in love, despite coming from different backgrounds. Their love leads them to marriage and the birth of their child, and things go well until tragedy strikes.::Anonymous",
0395699,The Pacifier,"Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.::IMDb Editors",
9484998,Palm Springs,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated as they are unable to escape the venue, themselves, or each other.",romantic-comedy
0033105,Strange Cargo,Convicts escaping from Devil's Island come under the influence of a strange Christ-like figure.::<SgtSP@aol.com>,
1560220,Zombieland: Double Tap,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.::Ckelly",
0482571,The Prestige,"After a tragic accident, two stage magicians engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.::ahmetkozan",
0052662,But Not for Me,"Russ Ward, after 30 years of producing Broadway plays, is ready to quit. His secretary, Ellie Brown, on being given notice, tells him she loves him. Russ proceeds to turn this into a hit play starring Ellie and romance her in a May-December affair.::Bob Lipton <lipton@dorsai.org>",romantic-comedy
0046912,Dial M for Murder,A tennis player tries to arrange his wife's murder after learning of her affair.::Lila Tov,
0286788,What a Girl Wants,"An American teenager learns that her father is a wealthy British politician running for office. Although she is eager to find him, she realizes it could cause a scandal and cost him the election.::Kaitlin Jacobs",romantic-comedy
3224458,A Beautiful Day in the Neighborhood,Based on the true story of a real-life friendship between Fred Rogers and journalist Lloyd Vogel.,
1666186,Vampires Suck,"A spoof of vampire-themed movies. Teenager, Becca finds herself torn between 2 boys. As she and her friends wrestle with a number of different dramas, everything comes to a head at their prom.",
1583420,Larry Crowne,"After losing his job, a middle-aged man reinvents himself by going back to college.::Anonymous",romantic-comedy
0105211,Radio Flyer,A father recounts a dark period of his childhood when he and his little brother lived in the suburbs.::MonkeyKingMA,
0185906,Band of Brothers,"The story of Easy Company of the U.S. Army 101st Airborne Division, and their mission in World War II Europe, from Operation Overlord, through V-J Day.::ahmetkozan",
0116282,Fargo,Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.::Jon Reeves <jreeves@imdb.com>,
5324800,The Jews,A French-Jewish actor seeks counseling and discusses a number of stereotypes concerning Jewish people. Told in the form of short stories that accompany each stereotype.::d-cancer,
5672036,Chelsea,"Chelsea Handler interviews celebrities, academics, and professionals in her new show on Netflix.",
0762107,I Now Pronounce You Chuck & Larry,"Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits.::Anonymous",romantic-comedy
0317248,City of God,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.::pyukumuku",
0075314,Taxi Driver,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.::Kenneth Chisholm",
0027914,Love on the Run,A runaway bride and an undercover reporter get caught up in political intrigue as they lead a merry chase across Europe and uncover a spy plot.::duke1029@aol.com,romantic-comedy
0460810,The Great Buck Howard,"A young man, much to the chagrin of his father, becomes the new assistant to an illusionist in decline.::IMDb Editors",
0023926,Dancing Lady,"An attractive dancer is rescued from jail by a rich man, who helps her to have her first big opportunity at a musical play on Broadway.::Alejandro Frias",romantic-comedy
1028532,Hachi: A Dog's Tale,A college professor bonds with an abandoned dog he takes into his home.::Anonymous,
0107207,In the Name of the Father,A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.::Jon Reeves <jreeves@imdb.com>,
0110978,Texas Chainsaw Massacre: The Next Generation,"A group of teenagers get into a car crash in the Texas woods on prom night, and then wander into an old farmhouse that is home to Leatherface (Robert Jacks) and his insane family of cannibalistic psychopaths.::horror-film-fanatic",
3420504,BIOS,"On a post-apocalyptic earth, a robot, built to protect the life of his creator's beloved dog, learns about life, love, friendship and what it means to be human.::Production",
0338216,Lucky You,"A hotshot poker player tries to win a tournament in Vegas, but is fighting a losing battle with his personal problems.::Anonymous",
0095765,Cinema Paradiso,A filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema's projectionist.,
0094924,A Cry in the Dark,A mother whose child was killed in a dingo attack in the Australian Outback fights to prove her innocence when she is accused of murder.::Ash,
0111594,Vault of Horror I,"A compilation of three episodes from the Tales from the Crypt series (""Carrion Death"", ""None but the lonely heart"" and ""Abra Cadaver"") with some famous cast and directors.::Anonymous",
0105009,No Place to Hide,A tough L.A. cop and the teen sister of the ballerina whose murder he's investigating become targeted by a sinister cult that secretly runs the city.,
1049413,Up,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.::Anonymous Man",
0094667,Apartment Zero,"Set in modern day Buenos Aires, the film centers around a relationship between two emotionally crippled roommates. Adrian LeDuc is a lonely sociopath who is forced to rent his insane mother's room due to poor ticket sales at his revival movie theater. Jack Carney, the new roommate, appears normal enough at first but it soon becomes apparent that he is hiding something. As their friendship develops, Adrian suppresses his suspicions that Jack may be the government mercenary turned serial killer who has been terrorizing the city. The other eccentric residents of the building begin to worry as Adrian shows increasing signs that his mother's insanity may be hereditary. The shocking climax of this twisted tale of deceit, perversion and murder reveals the darker side of the human psyche.::Kevin Jundt",
0114814,The Usual Suspects,"A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.::Skip_4591",
10329566,Rich in Love,"Rich kid Teto is determined to prove himself to Paula, his love interest. But when he tells her he grew up poor, the lie spins out of control.::Netflix",romantic-comedy
0212671,Malcolm in the Middle,"A gifted young teen tries to survive life with his dimwitted, dysfunctional family.::jgp3553@yahoo.com",
5814592,The Party,"Janet (Dame Kristin Scott Thomas) hosts a party to celebrate her new promotion, but once the guests arrive, it becomes clear that not everything is going to go down as smoothly as the red wine.",
1454029,The Help,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.::Moviedude346",
3960412,Popstar: Never Stop Never Stopping,"When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status.",
0112130,Pride and Prejudice,"While the arrival of wealthy gentlemen sends her marriage-minded mother into a frenzy, willful and opinionated Elizabeth Bennet matches wits with haughty Mr. Darcy.",
0257044,Road to Perdition,"A mob enforcer's son witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.::Don Draper 101",
0055630,Yojimbo,A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.::Kenneth Chisholm,
0103923,Captain America,"Frozen in the ice for decades, Captain America is freed to battle against archcriminal The Red Skull.::Anonymous",
0112471,Before Sunrise,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.::jgp3553@yahoo.com",
0118375,King of the Hill,"A straight laced propane salesman in Arlen, Texas tries to deal with the wacky antics of his family and friends, while also trying to keep his son in line.::Tyler Smith",
0338013,Eternal Sunshine of the Spotless Mind,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories.::Sarah McAuley",
10731748,Airplane Mode,"Follows the young Ana, who studied fashion design dreaming of becoming a great stylist but dropped everything to become a digital influencer for a famous brand.",romantic-comedy
0019254,The Passion of Joan of Arc,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.::Shannon Patrick Sullivan <shannon@mun.ca>",
0314431,Hope Springs,"A brokenhearted English artist travels to Hope, USA, hoping to get on with his life. He starts by drawing faces there. He befriends the cute Mandy. But then his scheming ex shows up and wants him back.::Scott Filtenborg",romantic-comedy
10351180,Bad Boy,,romantic-comedy
0198781,"Monsters, Inc.","In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, 2 monsters realize things may not be what they think.::gamergcfan",
0092925,Dragnet,"The equally-straight-laced and ""by the book"" nephew of Joe Friday must work with his more laid-back partner to solve a mystery.::<jgp3553@excite.com>",
2398249,They Came Together,A small business owner is about to lose her shop to a major corporate development.::Anonymous,romantic-comedy
0364151,American Masters,Documentary series focusing on great American artists and personalities.,
1467304,The Human Centipede (First Sequence),"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.::Jojo Mac",
11885402,Dan Aykroyd and Tom Hanks: City of Crime,,
6450752,Puppy!: A Hotel Transylvania Short,Trouble ensues at Hotel Transylvania when Dennis gets a new monster-sized pet.,
4016934,The Handmaiden,"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her.::CJ Entertainment",
0030879,Too Hot to Handle,"Two rival newsreel photographers join forces to find an aviatrix's missing brother, who has disappeared in the Amazon rainforest.::duke1029@aol.com",romantic-comedy
7094450,Carly Rae Jepsen: I Really Like You,"Music video for ""I Really Like You"" by Carly Rae Jepsen.::Jon Sefcik",
0405094,The Lives of Others,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.::Shannon Patrick Sullivan <shannon@mun.ca>",
4324796,Odd Mom Out,The fantastically outrageous world of the uber-wealthy momzillas of New York's Upper East Side.::Anon,
9028942,Santa's Boots,"Forced to take a vacation from her job in Seattle, Holly returns to her hometown where she reluctantly agrees to become Santa's new elf at her dad's local department store.::Anonymous",romantic-comedy
5074352,Dangal,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.::Ishaan Gulati,
0020844,"Du Barry, Woman of Passion","A French milliner becomes a casino hostess and courtesan, eventually rising to the position of mistress of King Louis XV.::Maniac_In_Black",
0332047,Fever Pitch,Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.::IMDb Editors,romantic-comedy
0481499,The Croods,"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.::Kenneth Chisholm",
5028340,Mary Poppins Returns,"A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives.::Kenneth Chisholm",
9471222,Paul McCartney: Who Cares,An eccentric woman sees an equally eccentric therapist.::Teriek Williams,
9657764,Fall In Love At First Kiss,"Adapted from Japanese manga series ""Itazura na Kiss"", about a teen girl who falls in love with her fellow senior since their first day of high school.",romantic-comedy
0417056,Pledge This!,"At South Beach University, a beautiful sorority president takes in a group of unconventional freshman girls seeking acceptance into her house.::Anonymous",
2679042,Hitman: Agent 47,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.::Anynomous,
0383222,BloodRayne,"In the eighteenth century, a vampire escapes from the freak show, in which she once participated, and teams up with a group of vampire slayers to kill the man who raped her mother.",
0052151,Run Silent Run Deep,"A U.S. sub commander, obsessed with sinking a certain Japanese ship, butts heads with his first officer and crew.::Anonymous",
5580146,Maniac,"Two strangers are drawn to a mysterious pharmaceutical trial for a drug that will, they're assured, with no complications or side-effects whatsoever, solve all of their problems permanently. Things do not go as planned.::Netflix",
0199184,Arena,Wide-ranging arts program.::Charles Coulston,
0052357,Vertigo,A former police detective juggles wrestling with his personal demons and becoming obsessed with a hauntingly beautiful woman.::Noah Orent,
0053291,Some Like It Hot,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.::Kenneth Chisholm",romantic-comedy
0424774,The Adventures of Sharkboy and Lavagirl 3-D,A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.,
1185266,Stan Helsing,"A spoof on many horror movie series. Ending his shift at the video rental, Stan's picked up by his BFF and 2 cute girls, all going to a Halloween party. Will they even get there?::Scott Filtenborg",
0104694,A League of Their Own,Two sisters join the first female professional baseball league and struggle to help it succeed amidst their own growing rivalry.::Kenneth Chisholm,
0016641,Ben-Hur: A Tale of the Christ,A Jewish prince seeks to find his family and revenge himself upon his childhood friend who had him wrongly imprisoned.::cupcakes,
0115645,Before and After,Two parents deal with the effects when their son is accused of murdering his girlfriend.::David Rothschild <sdr0727@oberlin.edu>,
1135503,Julie & Julia,Julia Child's story of her start in the cooking profession is intertwined with blogger Julie Powell's 2002 challenge to cook all the recipes in Child's first book.::Kenneth Chisholm,
1930546,Arthur Newman,"A story of a man who fakes his own death and assumes a new identity in order to escape his life, who then moves in with a woman who is also trying to leave her past behind.::Anonymous",
1291584,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.::Anonymous",
0032553,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.::Anonymous,
12401208,Sweet Munchies,The story of Park Jin Sung who owns a late-night snack restaurant.,romantic-comedy
0037494,Adventure,"Dark, romantic, complicated drama about a rowdy merchant mariner and sophisticated librarian who clash over their lifestyles and values - and then fall in love.::EYW",romantic-comedy
0227173,"Olive, the Other Reindeer","When Santa cancels his annual flight because of a hurt reindeer, a young Christmas loving dog named Olive is convinced she has what it takes to get Santa's flight off the ground and save Christmas.::Daniel Jos. Leary",
0079417,Kramer vs. Kramer,"Ted Kramer's wife leaves him, allowing for a lost bond to be rediscovered between Ted and his son, Billy. But a heated custody battle ensues over the divorced couple's son, deepening the wounds left by the separation.",
9881938,Saturday Night Live: Cut for Time,Saturday Night Live: Cut For Time consists of all of the sketches that didn't make it past dress rehearsal to air.,
0374463,The Pacific,"The Pacific Theatre of World War II, as seen through the eyes of several young Marines.::grantss",
0086250,Scarface,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.::mgx",
2032458,Ginevra's Story: Solving the Mysteries of Leonardo da Vinci's First Known Portrait,"Solving the mysteries of Leonardo DA Vinci's first known portrait, the first of only three women he ever painted.::Phil Gries",
0437405,Paper Man,A washed-up writer forms an unlikely friendship with a teenager from Long Island.::IMDb editor,
2562232,Birdman or (The Unexpected Virtue of Ignorance),"A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.::Noah Orent",
1535438,Hope Springs,"After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.::Anonymous",romantic-comedy
8942494,Christmas Pen Pals,"After being dumped by her boyfriend, a successful tech wiz dating app creator returns to her hometown for the holiday season where her dad gets her sign up for the annual Christmas Cupid anonymous matchmaking event.::Anonymous",romantic-comedy
0106053,Late Show with David Letterman,The Late Show with David Letterman is an hour-long weeknight comedy and talk-show broadcast by CBS from the Ed Sullivan Theater on Broadway in New York City.::Anonymous,
0021749,City Lights,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.::J. S. Golden",romantic-comedy
0050976,The Seventh Seal,"A man seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.::Joa",
0068646,The Godfather,The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.::Carl Schultz,
0102898,Shakes the Clown,"Shakes plods about his duties as party clown, and uses all of his free time getting seriously drunk. Binky, another clown, wins the spot on a local kiddie show, which depresses Shakes even more, and his boss threatens him with unemployment if he can't get his act under control. When someone murders Shakes' boss and makes it look like Shakes did it, he goes undercover, posing as a hated mime, and tries to find information that will clear his name.::Ed Sutton <esutton@mindspring.com>",
7647010,The Mistletoe Inn,An aspiring novelist signs up for a week-long writing workshop at the Mistletoe Inn.::Anonymous,romantic-comedy
0202179,ABC Afterschool Specials,"""ABC Afterschool Specials"" was the umbrella show name for various educational shows that were shown in the afternoon, occasionally. Each episode was produced by a separate company.::LepricahnsGold",
0103064,Terminator 2: Judgment Day,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her teenage son, John Connor, from a more advanced and powerful cyborg.::PaulRichard",
0200027,Riding in Cars with Boys,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father.::Anonymous",
0070735,The Sting,Two grifters team up to pull off the ultimate con.::grantss,
5824826,Pelli Choopulu,A wannabe businesswoman and a happy-go-lucky guy meet each other during an arranged marriage blind date but eventually team up to start a food truck on their own.,romantic-comedy
0211305,Chrysanthemum,A little mouse named Chrysanthemum starts going to school and realizes she is the only kid with the longest name. She gets bullied by everyone but eventually learns that she is special in her own way,
0083658,Blade Runner,"A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.::Colin Tinto <cst@imdb.com>",
0098283,See You in the Morning,Three years after his divorce from his model-wife is the psychologist Larry Livingstone ready for a new commitment. He falls in love with the young widow Beth who has two children. But Beth and the children are still in mourning over their dead husband and father and Larry finds it a bit difficult to penetrate their reservations. Larry himself has to deal with his ex-wife and his love for his own two kids. Slowly both Beth and the children realise that they have to go on with their lives and that they have been giving a second chance.::<uffe@enterpol.dk>,
0057565,High and Low,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.::duke1029@aol.com,
10685500,Kim's Big Date,"With the help of her romantically savvy roommates, Kim goes on a big ol' date.",romantic-comedy
3682448,Bridge of Spies,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.::Kenneth Chisholm",
0047396,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.::Col Needham <cn@imdb.com>,
0272338,Punch-Drunk Love,"A psychologically troubled novelty supplier is nudged towards a romance with an English woman, all the while being extorted by a phone-sex line run by a crooked mattress salesman, and purchasing stunning amounts of pudding.::Brian McInnis",romantic-comedy
0120654,Dirty Work,A loser finds success in the revenge-for-hire business.::Anonymous,
6439558,Recep Ivedik 5,Recep continues his adventure with international athletic games.,
0090683,Babes in Toyland,"A young girl wakes up in the realm of Toyland, where she teams up with her family and friends to overthrow the evil villain, Barnaby.::unknown",
0119304,Home Fries,Pregnant Sally unknowingly falls for the stepson of the deceased father of her baby and has to deal with his homicidal family.::Anonymous,romantic-comedy
10399230,Fruit Fly,"Twelve-year-old Jules develops a penchant for falling in love with gay boys after her boyfriend leaves her for another girl. Unsurprisingly, middle school, high school, and college see Jules colliding from one friendzone disaster to the next. Things change, however, when Xander, the star actor of McKellan Performing Arts School and Jules's latest crush, falls hard for the new transfer student, Riley Sakamoto. Jules ends up playing wingwoman for Xander, only to find out Riley's fallen for *her*. Hilarity ensues for all three against a backdrop of drunken college antics and McKellan's latest bizarre production of Shakespeare's Twelfth Night.",romantic-comedy
1618434,Murder Mystery,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",romantic-comedy
0115147,The Daily Show,"Providing comedy/news in the tradition of TV Nation and SNL's Weekend Update, Comedy Central's Daily Show reports on the foibles and of the real world with a satirical edge. In addition to news stories, the Daily Show also has celebrities (and semi-celebrities) on for interviews with the host, Trevor Noah. Lampooning everything from televangelists to Charlton Heston (""I did not play a homo in Ben-Hur""), and shamelessly assigning faux-news epithets (""Newt Gingrich: Giant Toddler"") Kilborn, Winstead, and the crew actually manage to report some real news from time to time.::Sam Hayes <gshayes@mail.gwi.net>",
0298954,Crying... Silicon Tears,"This is the story of two Greek families, named Delafrangas and Bisbikides. The former family is very wealthy & lucky, the latter very poor and continually struck by fate. Poor but honest Martha is in love with Giakoumis, a young builder and bouzouki organist, but all her dreams fall apart when posh Tzela ""steals"" the love of her beloved one... A couple of flash backs, following their families roots back to WW2 and the Turkish domination, and a hidden secret will unfold the story's ending...::Yiorgos Efthimiadis <sethdove@hotmail.com>",
0058548,Santa Claus Conquers the Martians,The Martians kidnap Santa Claus because there is nobody on Mars to give their children presents.::Murray Chapman <muzzle@cs.uq.oz.au>,
0079522,Manhattan,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.::LVJeff,romantic-comedy
0017233,One Minute to Play,"""Red"" Wade, a star high-school football player, has intentions of going to Claxton College, which has a powerhouse football team, but changes his mind when he meets the sister of the pitiful Paramlee team and goes to college there, just as his father, an alum of the school, had wished. But his father has ordered him not to play football. ""Dad"" Wade, has offered a $100,000 endowment to his old school, not knowing his son has joined the football team, but is going to withdraw it if his son plays in the Big Game against Claxton. This puts ""Red"" between a rock and a hard place.::Les Adams <longhorn1939@suddenlink.net>",
1333125,Movie 43,A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.::Anonymous,
11169050,Supernova,"Sam and Tusker partners of 20 years, who are traveling across England in their old RV visiting friends, family and places from their past. Since Tusker was diagnosed with early-onset dementia two years ago, their time together is the most important thing they have.",
4667094,Fifty Shades of Black,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,
3473654,Toy Story That Time Forgot,It's a post-Christmas play-date and the toys have to go up against the fearsome and aggressive new dino toys.,
4769836,The Do-Over,"Two down-on-their-luck guys decide to fake their own deaths and start over with new identities, only to find the people they're pretending to be are in even deeper trouble.::Anon",
0130761,Heart,"A woman, plastered in blood, is arrested by a grave, and a tale of loss, lust and jealousy slowly unfolds.::Dave F",
0266425,Conspiracy,"At the Wannsee Conference on January 20, 1942, senior Nazi officials meet to determine the manner in which the so-called ""Final Solution to the Jewish Question"" can be best implemented.::Kenneth Chisholm",
1675434,The Intouchables,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.::IMDb Editors",
0098575,Valmont,"France before 1789: When a widow hears that her lover is to marry her cousin's daughter, she asks the playboy Valmont to take the girl's virginity. But first she bets him, with her body as prize, to seduce a virtuous, young, married woman.::Scott Filtenborg",
0053957,It Started in Naples,"Days before his wedding, a Philadelphia lawyer travels to Naples in Southern Italy to settle the estate of his late brother, only to find that he has an Italian nephew who is being cared for by his maternal aunt, a cabaret singer.::rod-duncan",
0118688,Batman & Robin,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.::Qrrbirbel,
0162983,Hanging Up,"A trio of sisters bond over their ambivalence toward the approaching death of their curmudgeonly father, to whom none of them was particularly close.::Anonymous",
2839486,Far Cry 3: Blood Dragon,"In a post-apocalyptic 2007, Cyber Commando Rex Powercolt faces off against his former commander Colonel Sloan, and tries to stop his nefarious plot to use dragon blood to turn the world's population into primitive savages.::Grimcicle",
0435651,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.::Apster",
9893278,Strange Therapy,"Beverly Hills therapist Dr. Sophia loses her license for sleeping with one of her patients. She continues to practice, and now can tell people what she really thinks. Luckily her remaining Italian patient seems to have multiple personalities, from a porn star to a female cartoon character. Dr. Sophia uses unorthodox and exhilarating methods to treat him including sex, humor, and role play with fascinating results. This delightful romantic comedy digital series, is a wild roller coaster ride,navigating the nuances of modern relationships.Yet it's the healing power of love and forgiveness , which is at the heart of Strange Therapy.::Diane Robin",romantic-comedy
0025464,Manhattan Melodrama,The friendship between two orphans endures even though they grow up on opposite sides of the law and fall in love with the same woman.::Shannon Patrick Sullivan <shannon@mun.ca>,
0029516,Saratoga,"After winning a stud farm in lieu of gambling debts, bookie Duke Bradley turns an eye to the daughter of the now deceased gambler and her millionaire fiancée.::duk1029@aol.com",romantic-comedy
0496424,30 Rock,"Liz Lemon (Tina Fey), head writer of the sketch comedy show ""TGS with Tracy Jordan"", must deal with an arrogant new boss and a crazy new star, all while trying to run a successful television show without losing her mind.::Alex",
0099685,Goodfellas,"The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.::paulrichard",
0785077,Who's Your Caddy?,When a rap mogul from Atlanta tries to join a conservative country club in the Carolinas he runs into fierce opposition from the board President- but it's nothing that he and his entourage can't handle.::Darcy Silverman,
7488036,The Trouble with Mistletoe,"When San Francisco pet shop owner Willa Davis encounters the man who stood her up in high school, she fights both her head and her heart when she starts falling for him all over again ten years later.::Unknown",romantic-comedy
